person_id,first_name,last_name,address1,address2,address3,email,phone,DOB
19900605-6092,Selma,Ivarsson,Fredsliden 138,Gladö kvarn,256 59,umattsson@mansson.com,+46 (0)929 187 84,1990-06-05

20200128-3340,Kerstin,Hellström,Vasabacken 60,Valskog,737 42,sigbritt68@lindqvist.com,+46 (0)376 395 01,2020-01-28

19701203-3187,Lisbet,Blomqvist,Ringgränd 5749,Saxtorpsskogen,42544,ingegard.eliasson@jonsson.com,+46(0)841903016,1970-12-03

19951011-1474,Torkel,Blom,Nordströmbacken 76H,Angelstad,39128,kornelia72@yahoo.com,+46721378265,1995-10-11

20210814-6967,Hulda,Gustafsson,Lind Backe 4M,Ekshärad,430 18,monika45@hotmail.com,08-748 99 35,2021-08-14

19910804-3429,Antonius,Nordin,Strömvägen 68,Hällabrottet,185 76,anne.ek@dahlberg.com,+46(0)99487841,1991-08-04

20150225-7747,Sixten,Persson,Gullgatan 5K,Everöd,96790,eira33@hotmail.com,0798524127,2015-02-25

20050228-5883,Ann-Kristin,Viklund,Drottninggatan 299,Ekenässjön,669 27,sjogren.ewa@gmail.com,08-459 160 39,2005-02-28

19810502-7803,Hanna,Söderberg,Ottiliastigen 5996,Örtagården,111 18,zakesson@samuelsson.com,055-801 52 56,1981-05-02

20160821-2631,Sven-Olof,Lundgren,Owebacken 274,Skeppshult,757 48,agneta26@olofsson.net,099-86 66 88,2016-08-21

19881007-1542,Mia,Lund,Katringränd 2Z,Mjällby,172 29,dagmar.gunnarsson@yahoo.com,+46(0)56122581,1988-10-07

19820301-0347,Simon,Sandberg,Fredsbacken 570,Sköldinge,47517,dora.hansen@hotmail.com,036-55 59 30,1982-03-01

19830404-0495,Evelyn,Löfgren,Fredsgränd 26A,Herstadberg,67994,thor.mattsson@engstrom.com,+4662997913,1983-04-04

19710320-9146,Helene,Nyström,Linnégränd 3Z,Röbäck,10009,elfrida45@sundqvist.com,+46 (0)44574475,1971-03-20

19880725-4287,Marja,Andersson,Holmgren Backe 8,Vallda,377 43,halvar88@jonsson.com,+46 (0)66 32 12 89,1988-07-25

20110227-8818,Nore,Eliasson,Storgränd 45O,Robertsfors,709 61,sjoberg.gunni@hotmail.com,+46 (0)39 98 04 72,2011-02-27

20140221-1819,Per-Olof,Lindberg,Sundbergvägen 634,Osby,708 49,bernt.lundgren@forsberg.com,054352702,2014-02-21

19730403-3725,Beda,Lundgren,Sjögränd 3,Gårdskär,897 23,berggren.ingrid@palsson.com,+46 (0)1331388,1973-04-03

20030504-8585,Björn,Johansson,Rudolfvägen 8800,Fränsta,188 91,desideria66@hotmail.com,+463127148,2003-05-04

20010422-7106,Kenth,Magnusson,Janssonliden 225,Gårdstånga,94223,agneta20@hotmail.com,+46(0)370002163,2001-04-22

19770528-3724,Salomon,Jansson,Vallentinbacken 32V,Gesunda,49169,gunilla.nystrom@stromberg.info,027-885 02 20,1977-05-28

19811124-1319,Torborg,Hansen,Linnéliden 66I,Billinge,12899,karlsson.bertil@gmail.com,0193-174 58,1981-11-24

19971013-8037,Lill,Lundgren,Ragnvaldstigen 213,Berg,67113,bergqvist.elinor@hermansson.net,+46(0)735678016,1997-10-13

19841023-8585,Axelia,Mårtensson,Sjögrenvägen 71,Klässbol,82667,hmartinsson@hansen.com,067-28 78 59,1984-10-23

19960619-8040,Sven-Olov,Svensson,Jönsson Backe 6B,Ankarsvik,85803,runo.abrahamsson@yahoo.com,070487691,1996-06-19

20060918-5162,Jens,Andreasson,Urbanliden 254,Harads,949 59,alexis.mansson@holmgren.com,+46 (0)904 962 98,2006-09-18

20100520-7626,Ralf,Lindgren,Sandbergvägen 9363,Ängelholm,53225,gunnel41@hotmail.com,08-40 70 64,2010-05-20

20160620-6280,Viktor,Nordin,Hildurbacken 94U,Höganäs,301 91,danielsson.thorbjorn@gmail.com,+46(0)734082045,2016-06-20

20141230-3522,Hans,Åberg,Mattiasliden 4L,Ringarum,197 86,thomas.stromberg@yahoo.com,096-78 01 92,2014-12-30

20190111-0245,Alfred,Ivarsson,Lillbacken 54,Måttsund,54089,cnorberg@hotmail.com,+46357031140,2019-01-11

19910420-8289,Gustava,Björklund,Lillgränd 7,Grangärde,79592,saga.jonasson@hotmail.com,+463377883,1991-04-20

19921010-2231,Abraham,Holmgren,Bergström Väg 18,Sköllersta,87620,holmgren.ingrid@ek.com,08-82 90 94,1992-10-10

20101019-2780,Algot,Lindgren,Helmerliden 8P,Öckerö,22093,gorel.forsberg@nystrom.com,+46 139 774 682,2010-10-19

19980925-2583,Mirjam,Nordström,Söderbergstigen 4R,Tranås,70657,bjorn.akesson@hotmail.com,+46 (0)8 883 26 44,1998-09-25

20131012-0342,Örjan,Larsson,Storbacken 360,Sundsvall,68014,rita.mansson@hotmail.com,+4632450316,2013-10-12

19920701-9074,Ivan,Abrahamsson,Linnévägen 1,Alstad,661 55,kurt02@hermansson.com,+46(0)197357122,1992-07-01

19850726-4842,Iris,Persson,Hamnbacken 69B,Rydöbruk,67024,lundin.liselott@jonsson.com,08-45 24 46,1985-07-26

20210411-2863,Majken,Bergman,Storgatan 41M,Ölme,384 14,abraham65@hotmail.com,0148350029,2021-04-11

19790310-6422,Elida,Hellström,Kajsagränd 31R,Norra Rörum,27312,elin.martensson@olsson.org,+46 (0)508 132 290,1979-03-10

20171228-2190,Carita,Sandberg,Elidaliden 47,Bunkeflostrand,915 50,linne36@hotmail.com,08-848 33 18,2017-12-28

20131130-0624,Tomas,Björklund,Storliden 16C,Vilhelmina,467 76,torgny24@palsson.com,08-00 97 62,2013-11-30

19810617-5174,Ulf,Bergström,Linnéstigen 35,Vattubrinken,26799,eliasson.karlgustaf@gmail.com,+461864237,1981-06-17

20140926-0230,Sonny,Nordin,Lindqvistgatan 69,Unbyn,39378,stig.engstrom@gmail.com,+46 (0)26313423,2014-09-26

19910209-3115,Bertil,Larsson,Lillstigen 62,Storebro,81803,emil04@aberg.com,+46 396 379 724,1991-02-09

19721222-0549,Eivor,Hermansson,Storvägen 939,Nore,98910,ullabritta.lindqvist@abrahamsson.com,+46 (0)36 58 18 10,1972-12-22

19750719-4255,Katrin,Eliasson,Nordström Gata 50R,Gimmersta,80173,jansson.ines@gmail.com,045-328 640,1975-07-19

20020303-5355,Reinhold,Gustafsson,Fredsliden 975,Svenshögen,71631,tolofsson@gmail.com,0492-184 96,2002-03-03

19850102-9065,Sofi,Holmberg,Hamnliden 16,Råda,17800,elon.eklund@ivarsson.com,+4644746049,1985-01-02

19920628-4762,Finn,Andersson,Kungsliden 6026,Vårsta,13805,ndanielsson@hotmail.com,+46(0)50518740,1992-06-28

19940722-5028,Yvonne,Åberg,Ivarsson Gata 9,Margretetorp,346 60,annie.holmberg@axelsson.biz,+46(0)5901168,1994-07-22

19850614-2218,Maria,Hedlund,Patrickstigen 2D,Bergströmshusen,85284,michael.falk@lindgren.com,08-453 36 68,1985-06-14

19970812-9847,Vallentin,Falk,Lindbergvägen 26,Åsby,184 48,ubjorklund@yahoo.com,+46 (0)8 961 81 07,1997-08-12

19820328-3768,Elis,Fransson,Kungsgatan 80R,Skelleftehamn,274 38,hisaksson@lundqvist.com,+46(0)284669546,1982-03-28

20050715-2273,Sven,Ekström,Lillgränd 2,Stockaryd,15987,nholmberg@gmail.com,+46(0)24793763,2005-07-15

19871030-1160,Heinz,Holmgren,Brunnsgränd 25W,Fridlevstad,72996,gustafsson.patrik@yahoo.com,08-767 36 67,1987-10-30

19820508-8290,Elis,Ström,Småstigen 67,Ronneby,37577,isaksson.rosita@lindberg.com,+46 (0)8 735 95 60,1982-05-08

19731004-1085,Vitalis,Jonsson,Ekström Väg 7X,Munga,51650,hakan.oberg@hotmail.com,+4630973485,1973-10-04

19830624-1941,Einar,Hansson,Liselottegatan 1,Los,68625,tlind@yahoo.com,0583-508 25,1983-06-24

20080119-9735,Edmund,Larsson,Andersgatan 75W,Klädesholmen,864 50,mats.ek@hotmail.com,08-397 75 82,2008-01-19

19790626-7206,Kristine,Åberg,Naemivägen 3028,Stockvik,42508,verner.oberg@gmail.com,+4642651109,1979-06-26

20091012-8961,Ellen,Mårtensson,Fredsvägen 63,Vollsjö,345 57,justina45@olsson.org,+4631433389,2009-10-12

20110709-0057,Elvira,Månsson,Knutgränd 197,Bjärnum,68965,orvar.lundstrom@nystrom.com,073-337 68 95,2011-07-09

19860627-7288,Pernilla,Åberg,Lundqvistvägen 68,Sjörröd,403 95,ossian87@yahoo.com,+46 (0)95280944,1986-06-27

19980102-4169,Esbjörn,Lindholm,Sigmundvägen 4765,Brastad,94056,eklund.paulina@fransson.com,080243607,1998-01-02

20090514-0858,Linné,Nyström,Linnéliden 1796,Brålanda,45075,heinz33@johansson.com,08-169 22 76,2009-05-14

19871229-6962,Ann-Sofie,Åkesson,Janssonbacken 307,Brännland,162 04,nystrom.evelina@hansson.com,+469875680,1987-12-29

19870928-9679,Linnéa,Hedlund,Andersson Väg 8,Mölnbo,35780,zlundberg@gmail.com,021-804 717,1987-09-28

19780614-2980,Carl,Jonasson,Vasagränd 7D,Loftahammar,61611,lindstrom.stellan@sandberg.org,+465950020,1978-06-14

20050806-5341,Leon,Arvidsson,Småbacken 77N,Olsfors,56271,niklas59@lindgren.com,017349895,2005-08-06

19790726-8022,Else-Marie,Henriksson,Reginastigen 5P,Järvsö,13718,theresia.lindstrom@gmail.com,08-626 21 32,1979-07-26

20071206-8898,Amandus,Lundqvist,Hellström Väg 7348,Grycksbo,72793,rebecka41@hotmail.com,+46 (0)734 322 41,2007-12-06

19990810-6141,Iris,Henriksson,Storliden 8492,Järna,163 28,oberg.jesper@yahoo.com,+46 (0)3111973,1999-08-10

20110311-2339,Sölve,Strömberg,Samuelssonliden 7D,Gagnef,521 39,ove.eriksson@gmail.com,026-83 49 79,2011-03-11

19880418-1079,Elov,Pålsson,Blomgränd 11,Skelleftehamn,984 09,dick.andersson@hotmail.com,+462064102,1988-04-18

20170926-8698,Mia,Wikström,Olsson Backe 4Y,Äng,489 61,fnyberg@yahoo.com,+46(0)7216850,2017-09-26

20021201-4556,Maria,Martinsson,Petterssonvägen 70,Kilsmo,157 84,khansson@forsberg.com,076-04 79 95,2002-12-01

20010720-4585,Paulina,Johansson,Petterssongränd 14U,Torsåker,30796,wallin.samuel@sandstrom.com,0119982202,2001-07-20

19720529-8819,Sven-Olov,Sandström,Lindholmvägen 5964,Storfors,603 84,qbengtsson@gmail.com,08-534 721 23,1972-05-29

20140823-7415,Selma,Henriksson,Linnégränd 1945,Björnö,60597,vivianne93@claesson.info,08-278 88 61,2014-08-23

20011101-5608,Halvar,Lundgren,Lundgren Backe 98,Rixö,601 43,margret.axelsson@martensson.com,040410692,2001-11-01

20200312-4472,Fritz,Martinsson,Sundqvist Allé 355,Grästorp,916 56,xhansson@karlsson.com,+46(0)641577795,2020-03-12

20130721-0028,Augusta,Bergqvist,Lindströmgatan 8,Skruv,361 87,hermansson.nanna@hotmail.com,+46 (0)59763426,2013-07-21

20030516-1336,Nils,Nordin,Kristerstigen 42P,Landsbro,99698,uholmberg@olsson.com,088-189 796,2003-05-16

19780918-1028,Lage,Lund,Lillstigen 21M,Flen,52502,magdalena53@nystrom.com,+46(0)32715412,1978-09-18

20091120-7984,Clara,Mårtensson,Suzanneliden 6011,Mellbystrand,668 54,hulda.hermansson@eklund.com,+46 (0)51 34 13 03,2009-11-20

19790416-5455,Conny,Lundgren,Smågatan 8785,Rimbo,34703,oforsberg@berggren.com,+462789289,1979-04-16

20130130-3561,Victor,Persson,Nilsson Allé 1092,Hällberga,442 67,gabriel.sjoberg@gmail.com,0363-980 57,2013-01-30

19820409-3590,Evy,Samuelsson,Småbacken 5,Stavreviken,547 04,bergqvist.ingbritt@jakobsson.net,+46 (0)7541489,1982-04-09

19791024-2462,Ragna,Fredriksson,Lars-Åkeliden 8E,Onsala,165 77,pandersson@gmail.com,0479-568 30,1979-10-24

19960402-0932,Björn,Lindqvist,Lundgren Backe 9S,Marmaskogen,362 07,hansolof.lundgren@yahoo.com,+46(0)240063737,1996-04-02

20080418-1973,Gustaf,Nilsson,Hamnstigen 51,Sundhultsbrunn,73304,djonasson@gmail.com,08-049 62 13,2008-04-18

19890515-1832,Gun,Löfgren,Severinstigen 46S,Uddheden,43763,zeliasson@falk.com,08-359 518 80,1989-05-15

20210507-3344,Bror,Löfgren,Ringgränd 6822,Valskog,10700,agustafsson@gmail.com,+46 (0)47539208,2021-05-07

19830921-1748,Sigrid,Bergqvist,Engelbrektgatan 7R,Zinkgruvan,137 80,frideborg95@hotmail.com,08-398 678 82,1983-09-21

20000616-5441,Alva,Magnusson,Jonssongatan 56,Brokind,592 63,rekstrom@yahoo.com,0272-375 40,2000-06-16

20090826-2602,Gösta,Ström,Småbacken 229,Myrviken,653 94,eklund.torkel@yahoo.com,013963792,2009-08-26

20101129-9487,Hasse,Svensson,Storgränd 6620,Mysterna,91838,daga.ek@hotmail.com,+46(0)45612558,2010-11-29

20091020-3659,Torkel,Isaksson,Astavägen 9S,Parksidan,819 59,johansson.ture@jonsson.com,+46(0)5582425,2009-10-20

20151230-3829,Rakel,Falk,Dorabacken 9589,Vrena,186 84,karl67@hotmail.com,0217-449 91,2015-12-30

20050724-3961,Pia,Söderberg,Lillliden 47,Vikingstad,50265,jhedlund@yahoo.com,+46(0)116875523,2005-07-24

19860408-7141,Sebastian,Abrahamsson,Håkanssonliden 3,Kungälv,349 93,nils.bengtsson@gmail.com,010-241 524,1986-04-08

19801214-3951,Peder,Ekström,Olofssongränd 25G,Totra,678 32,lena.lundgren@olofsson.biz,+46 (0)8 460 28 18,1980-12-14

19940311-8072,Kai,Månsson,Gunnarsson Gata 675,Bredaryd,94935,astrom.vallentin@larsson.com,+46 (0)90 04 60 05,1994-03-11

20021004-4825,Inez,Olsson,Erikssongränd 3649,Munga,92711,gully07@yahoo.com,0400-017 17,2002-10-04

20181113-1860,Markus,Berglund,Öbergvägen 8,Karlholmsbruk,768 53,uno.strom@hermansson.org,+4653305340,2018-11-13

19701125-5469,Karl-Gustaf,Pettersson,Drottningstigen 325,Stråssa,30173,ivarsson.sara@viklund.biz,+46 (0)19 95 65 51,1970-11-25

19710613-9341,Göte,Mårtensson,Lundinliden 21,Vintrosa,585 68,johny.lindgren@gmail.com,085345151,1971-06-13

19810901-5753,Lydia,Danielsson,Storbacken 747,Luleå,926 11,martinsson.ally@gmail.com,0655158185,1981-09-01

20091224-7474,Helny,Holmberg,Kungsvägen 12,Håga,816 97,eklund.lizzie@yahoo.com,0420-773 59,2009-12-24

20030311-5170,Sven-Erik,Öberg,Allyvägen 89S,Edsbro,714 36,hellstrom.paul@hotmail.com,08-998 607 72,2003-03-11

20081130-8412,Claes-Göran,Nordin,Storgränd 3,Brunnsberg,732 10,yhedlund@jonsson.com,0981-083 83,2008-11-30

19870429-0930,Stefan,Eriksson,Småliden 92,Bräkne-Hoby,338 00,mauritz.lindstrom@hotmail.com,071-17 63 16,1987-04-29

19970807-6269,Juliana,Sjöberg,Åströmstigen 9,Sätila,58517,joel34@dahlberg.com,0802-108 99,1997-08-07

20090302-6128,Heinz,Andreasson,Inga-Lisagränd 4C,Vidöåsen,610 44,gunnarsson.martina@sandberg.com,050-78 80 36,2009-03-02

20120728-2809,Vallentin,Lundin,Martinsson Allé 905,Östadkulle,17181,njonasson@sundberg.com,+469531224,2012-07-28

20130528-4100,Margaretha,Sundström,Sundqvist Gata 88,Vickleby,130 05,dlundstrom@hotmail.com,+4675043386,2013-05-28

20000920-8355,Leontina,Magnusson,Lundqvistgränd 5963,Graversfors,908 27,keriksson@hotmail.com,+46 (0)841 431 85,2000-09-20

19910419-1843,Madelene,Eklund,Smågränd 55,Undersåker,46367,berggren.boris@andersson.net,+46 (0)82209187,1991-04-19

20070117-6285,Georg,Hedlund,Blomstigen 897,Utvälinge,23271,abrahamsson.johannes@hotmail.com,+46(0)8513540,2007-01-17

19790826-7482,Ruth,Lindström,Fredsstigen 57,Stråssa,11033,lena44@hotmail.com,013-526 458,1979-08-26

19840319-9484,Jerry,Ström,Veinestigen 88,Hjärnarp,132 59,hlundgren@yahoo.com,087-900 603,1984-03-19

19810927-1556,Eivor,Holm,Storbacken 508,Norr-Hede,749 38,jens18@yahoo.com,08-467 022 66,1981-09-27

19830712-9611,Hubert,Gunnarsson,Carl-Gustavbacken 6337,Ersnäs,97397,wikstrom.arnold@yahoo.com,08-65 50 30,1983-07-12

20140306-3759,Jim,Norberg,Kungsliden 1,Roma (Romakloster),88288,soren.nordstrom@berglund.net,095490165,2014-03-06

19920429-1141,Lage,Karlsson,Håkanssongränd 3322,Björköby,23925,arvid.arvidsson@hotmail.com,+466322528,1992-04-29

20151105-5918,Leonard,Eklund,Henrikssonstigen 7Q,Rimforsa,249 95,zbengtsson@hotmail.com,+4678620857,2015-11-05

19700922-9341,Crister,Danielsson,Nordingränd 79L,Torekov,167 92,jolsson@gmail.com,08-201 70 72,1970-09-22

19990708-0743,Solvig,Ivarsson,Lillliden 5E,Pershagen,14472,margret06@oberg.info,+46 (0)5691958,1999-07-08

19901027-5869,Petra,Åström,Claesbacken 1N,Stava,34033,lindberg.julius@hotmail.com,053131038,1990-10-27

20140802-3427,Jan-Olof,Holmberg,Hamngränd 491,Linderöd,61322,nilsson.olov@sandberg.org,08-062 19 41,2014-08-02

20220201-5633,Hubert,Blomqvist,Fredsbacken 54,Mjällom,15863,joachim.lindholm@eklund.com,08-152 37 79,2022-02-01

19740323-0248,Salomon,Lindgren,Efraimgatan 744,Simris,984 55,hmattsson@gmail.com,059414015,1974-03-23

19770427-6324,Johannes,Sandström,Hamngränd 545,Grimslöv,82326,herta.claesson@eriksson.net,+46(0)8853842,1977-04-27

19840906-0915,Alfhild,Larsson,Vasabacken 8,Kristianstad,377 25,cberggren@gmail.com,+46(0)9704733,1984-09-06

20080711-2259,Dennis,Engström,Småstigen 487,Gängletorp,674 39,bandersson@hotmail.com,+46 (0)8825075,2008-07-11

20140305-2025,Ingvor,Lundin,Leopoldbacken 88U,Fornåsa,259 52,nelly.lundstrom@hotmail.com,08-655 094 17,2014-03-05

19761215-5991,Alve,Gunnarsson,Hamnstigen 325,Laxå,990 52,xwallin@gmail.com,+46 (0)98761372,1976-12-15

20220113-9361,Evald,Samuelsson,Hedlundstigen 2U,Gnesta,499 24,ingbritt.gustafsson@gmail.com,08-815 99 27,2022-01-13

19820719-7717,Matti,Jönsson,Disagränd 59,Korsberga,96020,hellstrom.desideria@samuelsson.com,+46 372 712 145,1982-07-19

20090824-0845,Ludvig,Eklund,Lillliden 8006,Mariannelund,64938,lizzie40@hotmail.com,040236179,2009-08-24

20151226-0110,Cecilia,Eriksson,Maxgatan 6Z,Skultuna,41498,cgunnarsson@hotmail.com,0614-674 65,2015-12-26

20090902-7021,Bernt,Sandberg,Doroteabacken 5S,Broaryd,43737,majbritt72@yahoo.com,054-11 32 11,2009-09-02

19860627-5057,Gustav,Viklund,Bjarnestigen 81R,Algutsrum,263 83,maurits78@gmail.com,+46 (0)8 857 66 16,1986-06-27

20021105-5115,Curt,Bergqvist,Henrikssonliden 8518,Skattungbyn,263 23,annemarie.lindstrom@hotmail.com,+46 (0)8 743 89 84,2002-11-05

19740215-3968,Victor,Ström,Vasavägen 2317,Tumbo,18511,ella41@sundqvist.com,+46 (0)774 079 72,1974-02-15

19920618-2822,Hilma,Olofsson,Jonassonliden 94,Kävlinge,43275,viola20@forsberg.biz,040-080 542,1992-06-18

20090707-7137,Annika,Eriksson,Linnébacken 659,Grästorp,893 54,hakansson.annalisa@lundqvist.com,0620335162,2009-07-07

19761128-6581,Ann-Louise,Månsson,Fredsgränd 7088,Angered,56737,viktor42@hotmail.com,+4674228128,1976-11-28

19811007-0366,Villiam,Nyberg,Sandströmbacken 8,Roma kyrkby (Lövsta),564 48,reidar26@hotmail.com,+46 (0)966 303 48,1981-10-07

19840424-5844,Jessica,Axelsson,Hamnvägen 46I,Arnö,774 44,lundstrom.carl@hotmail.com,+46(0)265383163,1984-04-24

19961103-4044,Bengt-Olof,Löfgren,Fredsgatan 6340,Svalöv,54511,rlindberg@yahoo.com,097-809 88 56,1996-11-03

19980820-9600,Isidor,Lundin,Vikingvägen 58,Jämtön,961 59,eek@yahoo.com,+4628551062,1998-08-20

19710325-0618,Catarina,Wikström,Hamnstigen 123,Marielund,65199,thure.henriksson@sandberg.net,+46(0)7995700,1971-03-25

19850830-6722,Ferdinand,Åkesson,Annelievägen 49,Agunnaryd,704 68,fredrika.nystrom@gmail.com,+465309170,1985-08-30

19980325-0892,Wilhelmina,Holmqvist,Kungsgatan 85,Taberg,290 70,birgitta29@hotmail.com,0110059417,1998-03-25

20080205-5111,Sofia,Sjöberg,Amaliagränd 32,Saxdalen,68693,holmberg.kajsa@hotmail.com,08-116 701 99,2008-02-05

20170914-0651,Ebbe,Berggren,Småvägen 79Z,Äsperöd,60742,karolina.andreasson@hotmail.com,+46(0)485438252,2017-09-14

20100425-7122,Jakob,Arvidsson,Brunnsgatan 4,Ekerö,11084,maj.andersson@hermansson.info,+46(0)4554821,2010-04-25

19950714-4193,Emilia,Hellström,Sundqvist Väg 9,Lunnarp,214 53,annlouise.lindgren@axelsson.net,0251-053 28,1995-07-14

19700424-7691,Maurits,Berg,Franssonstigen 5,Mjällom,75489,dfransson@hakansson.net,+46 (0)728 934 505,1970-04-24

19801214-0739,Ingela,Hermansson,Drottningliden 5,Ekeby,315 79,ellert82@yahoo.com,+46 (0)8 883 56 84,1980-12-14

19881101-3692,Martina,Larsson,Småstigen 8,Lörby,786 02,enar.sundstrom@wikstrom.info,+46 (0)21702366,1988-11-01

19980622-8017,Harald,Eklund,Kristinaliden 39,Sjösa,28046,beata.lund@gmail.com,+46 332 896 513,1998-06-22

19950816-6651,Peter,Söderberg,Vivistigen 6M,Gladö kvarn,760 01,esvensson@johansson.com,074918448,1995-08-16

19720907-2398,Görgen,Wikström,Klasbacken 3,Lyrestad,85374,ohedlund@bengtsson.org,+46 (0)173 340 937,1972-09-07

20200914-2669,Elna,Hermansson,Nordströmliden 78G,Sexdrega,29425,jakob.olsson@yahoo.com,061747329,2020-09-14

19870606-7528,Tore,Holmqvist,Sebastianbacken 1,Delsbo,49389,bsandberg@yahoo.com,076-603 525,1987-06-06

20100409-9098,Rose-Marie,Pettersson,Gullbrittstigen 21,Bygdsiljum,673 15,artur64@lundqvist.com,0319-406 61,2010-04-09

19990706-8478,Edit,Sundqvist,Linnéstigen 7,Oxelösund,57932,hisaksson@yahoo.com,+46 106 909 748,1999-07-06

20000222-8787,Aino,Jonasson,Andreassonstigen 5O,Kvidinge,434 19,sandstrom.viking@yahoo.com,016-33 75 02,2000-02-22

20111229-5489,Mariann,Nyström,Ringbacken 175,Bor,593 66,snorberg@yahoo.com,037-56 95 83,2011-12-29

19781227-5023,Frida,Magnusson,Forsberg Väg 4418,Valje,123 99,strom.gilbert@sandberg.com,+469457941,1978-12-27

20120201-8274,Gunborg,Lundqvist,Blomvägen 900,Varekil,892 79,ola71@gmail.com,08-070 659 79,2012-02-01

20150614-6404,Georg,Eliasson,Linnéstigen 10D,Lerkil,97410,donald.ekstrom@yahoo.com,034-84 74 14,2015-06-14

19790810-0066,Antonia,Abrahamsson,Elvingliden 26S,Hudiksvall,49404,bergstrom.ewa@yahoo.com,+46 (0)8 288 70 65,1979-08-10

19850620-5203,Viveca,Sundström,Bengtssonstigen 36,Venjan,32743,lund.gullbritt@hotmail.com,+46 (0)404 847 292,1985-06-20

19991002-4340,Pontus,Nyberg,Engström Backe 8,Burseryd,23025,hansson.signar@gmail.com,08-934 10 78,1999-10-02

19770527-5167,Edit,Johansson,Dahlbergstigen 325,Djurö,123 46,ingmarie32@hotmail.com,08-915 11 43,1977-05-27

19970208-9809,Sven,Wikström,Margitaliden 3A,Hemavan/Bierke,76325,gunni06@lindgren.com,+46 (0)46123587,1997-02-08

19780808-2946,Alf,Holmberg,Lundgrenvägen 91A,Malå,22654,magda.bjork@hotmail.com,08-746 326 01,1978-08-08

19850116-5897,Eva-Lena,Pålsson,Ringbacken 2,Gustavsberg,19786,ek.gustaf@yahoo.com,093082181,1985-01-16

20171216-5128,Alfons,Lindholm,Drottningvägen 16V,Skog,743 40,katrina86@svensson.org,068-42 59 88,2017-12-16

19881222-8847,Thor,Dahlberg,Brunnsgatan 48R,Agunnaryd,189 96,bergqvist.anna@gmail.com,+46 (0)8 688 78 10,1988-12-22

20071215-9077,Marit,Olsson,Janssonvägen 37R,Klädesholmen,907 67,eilert.holmqvist@lindstrom.net,030-215 03 70,2007-12-15

19901120-5209,Helmer,Norberg,Linnébacken 23N,Torreby,78246,susann.bergqvist@oberg.com,0771080948,1990-11-20

20050509-3232,Heribert,Jansson,Kungsstigen 4I,Diseröd,60584,ragnvald.bengtsson@lindqvist.com,+4624238734,2005-05-09

19800831-9117,Margit,Lund,Eufemiabacken 76,Västra Bispgården,14699,jansson.annika@gmail.com,+46 (0)1864094,1980-08-31

19701229-4617,Gunn,Jönsson,Synnövebacken 1119,Blötberget,966 68,lundqvist.evald@gmail.com,08-26 11 44,1970-12-29

19860617-6851,George,Hansson,Sven-Åkevägen 2117,Kyrkheddinge,986 14,ylofgren@gmail.com,049050114,1986-06-17

19821205-6296,Joachim,Ström,Jakobssongränd 67,Fjärås kyrkby,86561,joel.sundqvist@yahoo.com,+4619739075,1982-12-05

19760330-8952,Amandus,Fransson,Ringgränd 7389,Slöinge,70232,louis83@gmail.com,08-162 93 63,1976-03-30

19770529-6517,Vidar,Lind,Jönssongränd 40,Stensele,154 41,niklas81@berg.com,+46 (0)264 045 31,1977-05-29

20090818-0031,Petronella,Magnusson,Kungsvägen 76P,Herrestad,18358,dlindstrom@claesson.net,+46 (0)509 210 41,2009-08-18

19770326-3826,Hilmer,Eklund,Olofssonvägen 4,Torshälla,20485,hilma.ivarsson@sjoberg.com,+46 (0)302 487 838,1977-03-26

19720311-0025,Anna-Karin,Dahlberg,Sjögren Backe 53G,Hamburgsund,14874,olsson.tora@holmqvist.org,+46(0)483112513,1972-03-11

20120312-8609,Gerhard,Ekström,Alidabacken 6167,Överhörnäs,49238,emansson@hotmail.com,+46 781 191 778,2012-03-12

19840312-1777,Bengt,Holmgren,Ingvarstigen 91A,Nolvik,19213,svensson.eddy@hotmail.com,041-724 57 79,1984-03-12

19960401-7371,Agda,Viklund,Storvägen 5,Sollefteå,43694,seth21@jonsson.com,+46 (0)19659242,1996-04-01

20180705-8626,Max,Holmberg,Lindberggränd 319,Rydal,90471,eivarsson@sandberg.org,+46765900787,2018-07-05

19890803-1723,Elsy,Fransson,Lillvägen 9W,Furulund,491 84,stephan.olofsson@yahoo.com,+4610059893,1989-08-03

19780330-3729,Alf,Lindqvist,Linnévägen 69C,Köpingsvik,106 17,konstantia.sundstrom@gmail.com,056-570 62 01,1978-03-30

19750610-7851,Solveig,Lundqvist,Ringliden 10N,Gullspång,350 70,nilsson.marianne@berg.net,+4692813045,1975-06-10

20111230-8995,Malte,Norberg,Fredsgränd 42,Stöcke,65595,martin.bengtsson@magnusson.com,+46 (0)8 154 98 39,2011-12-30

20171031-5704,Nora,Andersson,Fredsgränd 3847,Storuman,56799,phermansson@hotmail.com,095-967 87 88,2017-10-31

19950801-0846,Toivo,Engström,Nordinliden 824,Bottnaryd,65432,ada.bengtsson@norberg.com,064669988,1995-08-01

